Cell_Num	X	Y	Genenames	CellGeneCount	ClassName	Prob
2936	3675.5142436149313	4809.281434184676	['Chrm2', 'Cryab', 'Enpp2', 'Gad1', 'Hapln1', 'Id2', 'Mybpc1', 'Nek7', 'Npy2r', 'Nrn1', 'Plp1', 'Satb1', 'Sema5a', 'Slc6a1', 'Th', 'Tnfaip6']	[0.9897528690635669, 6.921278760067243, 7.882846133138664, 0.9601314736184325, 0.012397434763340355, 2.8324386361586362, 0.04916083303752398, 0.0025939973833509124, 0.2963794154932273, 0.005405572650932282, 16.210559675394638, 1.731127425882708, 0.012750097133034169, 2.0227901280894, 0.5529601606989154, 0.9906766973150339]	['class_28', 'class_80']	[0.9980149123438375, 0.0019850875971065304]
2937	7111.4941729707625	4830.182375792271	['Aldoc', 'Amigo2', 'Arc', 'Cadps2', 'Car4', 'Cck', 'Cdh9', 'Chrm2', 'Cnr1', 'Col25a1', 'Cplx2', 'Cpne2', 'Cpne5', 'Cpne7', 'Cryab', 'Crym', 'Cxcl14', 'Ddit4l', 'Enpp2', 'Gabrd', 'Gabrg1', 'Gda', 'Gpr83', 'Grin3a', 'Id2', 'Kctd12', 'Kit', 'Lamp5', 'Lgals1', 'Myl4', 'Nek7', 'Neurod6', 'Npy2r', 'Nr4a2', 'Nrn1', 'Ntng1', 'Pde1a', 'Penk', 'Plp1', 'Plpp4', 'Prkca', 'Rgs10', 'Rgs4', 'Sema5a', 'Serpine2', 'Serpini1', 'Slc6a1', 'Snca', 'Sncg', 'Synpr', 'Tac2', 'Tafa1', 'Tnfaip6', 'Tnfaip8l3', 'Yjefn3', 'Zbtb20']	[0.002749529985012983, 1.9957401834397097, 1.4615504732060833, 0.06887220415282258, 5.356566810092192, 2.516168844525802, 4.828771563397657, 1.8482067959142612, 1.046818288454053, 1.9353227586773865, 10.810961609302632, 1.8796846146352293, 0.9858763206490658, 16.99306697567448, 0.9766159987847054, 3.6219300127940497, 0.9942611089801214, 0.9749951945534797, 3.93937895659104, 0.9936938467795114, 0.8935827929171143, 2.2788231473892044, 2.501028931064269, 0.972022796316681, 0.2630832171585434, 1.9913052309679338, 3.864825760288819, 1.694256869196934, 0.49544745609714175, 0.822620016555798, 0.0016268883418531744, 49.05571757305838, 7.1986311798894205, 1.8856081302099414, 34.13093354976625, 0.027241848934041777, 14.721189513648508, 2.944350789629664, 0.010313121761890235, 0.8845519652352611, 12.184553203881256, 0.0032367521494960014, 1.9139150510571756, 2.5842995948127188, 0.034674482962424355, 2.918300371850013, 0.8425557354151174, 16.588605433856433, 0.9811491373890993, 0.004234276711419089, 0.8176550320040318, 6.671300911524552, 0.005674145044358316, 1.0600355344838142, 0.905680170552685, 13.98106283990679]	['class_64']	[1.0]
2938	5012.9566755084	4826.7462422634835	['Aldoc', 'Bcl11b', 'Car4', 'Chrm2', 'Cryab', 'Cxcl14', 'Enpp2', 'Hsd11b1', 'Id2', 'Nek7', 'Plp1', 'Pnoc', 'Prkca', 'Serpine2', 'Slc6a1', 'Zbtb20']	[0.11003750677967486, 0.9686129860197408, 0.8364301150212707, 0.927445217722443, 14.78151041573806, 0.01571070912640328, 9.723239110490592, 0.0021806071329440895, 0.8713113408759854, 0.9755778827502625, 14.358386758428532, 0.921025963624809, 0.001118094004908323, 0.9669006185113584, 0.16137653070250813, 3.0247029072110214]	['class_28', 'class_80']	[0.9979777281252652, 0.002022256466012437]
2939	538.5747180451128	4821.479323308271	['Aldoc', 'Arc', 'Cadps2', 'Cryab', 'Cxcl14', 'Enpp2', 'Id2', 'Plp1', 'Rgs4', 'Serpine2', 'Slc6a1', 'Tnfaip6', 'Zbtb20']	[0.04471294786476013, 0.016295566118769474, 0.42486598699980155, 4.87121289208676, 1.9334639232667925, 4.090527531761022, 0.006839856059655689, 6.6143915571628495, 0.0012949314799621848, 0.9955190362979722, 0.009659130488128106, 0.0022545623632583903, 0.65179702211113]	['class_9', 'class_28', 'class_92']	[0.0011123271398338756, 0.042192521494257465, 0.9565100132210229]
2940	579.9029311001142	4830.169394746859	['Aldoc', 'Arc', 'Chrm2', 'Cpne2', 'Cpne7', 'Cryab', 'Cxcl14', 'Enpp2', 'Gad1', 'Grin3a', 'Hapln1', 'Id2', 'Lhx6', 'Plp1', 'Serpine2', 'Slc6a1', 'Tnfaip6', 'Zbtb20']	[0.9220487217898604, 1.982732364501519, 0.9910949307686945, 2.957719031523198, 0.961913463967637, 12.834775841609478, 3.0957162348750904, 3.48237271907455, 0.00382527580612391, 0.08199241998107096, 0.0011526727361471146, 2.8386761301618013, 0.9881486874430909, 8.093187723657271, 1.9854542957141768, 0.9903430116624325, 0.006530503847675252, 1.2048898779334687]	['class_80']	[0.9999396546447662]
2941	1805.296551724138	4818.468435013263	['Calb2', 'Cdh9', 'Cox6a2', 'Cryab', 'Enpp2', 'Nek7', 'Ntng1', 'Plp1', 'Serpine2', 'Th', 'Tnfaip6', 'Zbtb20']	[0.9460720795911879, 0.027499629411881936, 0.9600468930571686, 10.356615578023424, 10.986371683386606, 0.007971388569189348, 0.9749779961019964, 16.272326092696304, 0.12601202387460664, 0.9777510980478463, 0.9934142310705877, 0.015197954216823661]	['class_28']	[0.99974937203312]
2942	2285.569424964937	4817.515194015895	['Cryab', 'Enpp2', 'Nrn1', 'Plp1', 'Rgs10', 'Serpine2', 'Tnfaip6', 'Tshz2', 'Zbtb20']	[5.7654766773440596, 0.9972801901802922, 0.2964992917323378, 7.744376293917076, 0.785662400294563, 1.0179574894532508, 0.9577529548167607, 0.5474929180917121, 0.27732213361389196]	['class_28', 'class_92']	[0.02601129346455787, 0.9739539414916046]
2943	2153.5677233429396	4827.491354466859	['Aldoc', 'Arc', 'Bcl11b', 'Cadps2', 'Chrm2', 'Col25a1', 'Cplx2', 'Cpne2', 'Cpne5', 'Cpne7', 'Cryab', 'Cxcl14', 'Enpp2', 'Gpr83', 'Grin3a', 'Id2', 'Lamp5', 'Lhx6', 'Lypd1', 'Ndnf', 'Nptx2', 'Npy', 'Ntng1', 'Pde1a', 'Penk', 'Plp1', 'Reln', 'Rprm', 'Serpine2', 'Slc6a1', 'Snca', 'Sst', 'Tnfaip6', 'Trp53i11', 'Wfs1']	[0.4474113082072721, 0.00778993497025251, 1.940855214046647, 0.2270677653307232, 1.748749213199356, 0.13751364231048288, 1.9952184392463406, 1.0000017514812116, 0.9949223793505966, 1.980969192584335, 2.0283317298632046, 0.4705774221707618, 5.01628850506157, 0.9776191758554057, 0.9914048624061363, 0.025494210752223516, 0.012293145709222512, 0.8424693482100373, 1.9921190761642877, 0.9690879502465103, 0.9179442266486845, 0.9392280089949226, 0.01397782310555161, 0.99516361225193, 3.0437014597861274, 8.117011540125706, 0.9775671969808453, 0.014889818983132293, 0.9935956953022803, 2.9308435309708734, 1.0264945188830694, 0.19384976705957427, 0.8397405353350031, 0.9846971575448547, 3.9898754293598806]	['class_18']	[0.9999999988652186]
2944	3728.4559202059204	4829.304054054054	['Cck', 'Chrm2', 'Cox6a2', 'Crh', 'Cryab', 'Enpp2', 'Gabrd', 'Hapln1', 'Id2', 'Kctd12', 'Mybpc1', 'Nek7', 'Nptx2', 'Nrn1', 'Ntng1', 'Plp1', 'Satb1', 'Scgn', 'Sema5a', 'Slc6a1', 'Tac2', 'Th', 'Tnfaip6']	[0.9796554113148087, 0.6022762904403013, 0.939332191597446, 0.6653649729958389, 12.279580016997485, 16.331028533871553, 0.9609420194573868, 0.011318995432480248, 2.9885059184494893, 0.002390057021497691, 0.02111528859303592, 0.9558482397518315, 0.6099935664381895, 0.9541412138417622, 0.973199563126037, 21.049598198882045, 0.19736940129513666, 0.3826201298700612, 0.9284970492989226, 0.9390962731069512, 0.3190456317951949, 1.1015342468050795, 0.9920605204606322]	['class_28', 'class_80', 'class_99']	[0.0011958781437691503, 0.9977147380621064, 0.0010893837939276417]
2945	7194.876479670613	4822.003602676274	['Amigo2', 'Arc', 'Cadps2', 'Calb2', 'Car4', 'Cck', 'Cdh13', 'Cnr1', 'Cplx2', 'Cpne2', 'Cpne5', 'Cpne7', 'Crhbp', 'Cryab', 'Crym', 'Cxcl14', 'Enpp2', 'Fezf2', 'Gda', 'Gnb4', 'Gpr83', 'Hapln1', 'Hs3st2', 'Hsd11b1', 'Id2', 'Kit', 'Lamp5', 'Ndnf', 'Neurod6', 'Npy2r', 'Nrn1', 'Pde1a', 'Plp1', 'Prkca', 'Pthlh', 'Rgs4', 'Rprm', 'Sema5a', 'Serpine2', 'Serpini1', 'Slc6a1', 'Snca', 'Spp1', 'Synpr', 'Tafa1', 'Tnfaip6', 'Tnfaip8l3', 'Zbtb20']	[0.8793534488873003, 0.9998908332440473, 0.04051236366927215, 1.407208348190626, 2.8055674340093217, 4.952198633261024, 0.2035246096639161, 0.269353517773285, 14.482433383932703, 0.9451210723411178, 0.9845218293503836, 5.084733710555544, 0.9570417580073599, 3.562468968775895, 12.817023400956664, 0.04721625798996511, 3.9969508139244994, 1.7661736769172252, 1.555350728220021, 0.9091191535166736, 0.0014480100709199162, 0.0017179808827726705, 0.9119004893653408, 0.10499295231493987, 2.6055302922169634, 1.9899783554505315, 0.9712973201217697, 0.5479529890517835, 23.437370513147545, 3.5253583283407277, 12.090606869360883, 6.952521165201828, 4.659091757027374, 12.408755098789335, 0.9821561571894893, 0.17048287334097928, 0.2348049647109305, 0.9976800274938582, 1.6926022159309655, 1.943723067404372, 0.10004744729319424, 6.880732724091455, 0.7433118639135897, 0.01413324685266319, 2.130611398096922, 0.9406976533784541, 2.3200629439714935, 1.1292945514560842]	['class_64']	[1.0]
2946	485.91448164582494	4828.442920532473	['Arc', 'Cadps2', 'Cxcl14', 'Hsd11b1', 'Id2', 'Nrn1', 'Plp1', 'Rgs4', 'Sema5a', 'Serpine2', 'Slc6a1', 'Snca', 'Sst', 'Wfs1', 'Zbtb20']	[0.022998802709246872, 0.024833807341058202, 2.3947552564705763, 2.9499811827043194, 3.6279215169278825, 0.0047205467160357974, 1.004268404282259, 0.0011232427348826894, 0.012086923206493004, 0.03375089040852513, 0.8837003849900378, 0.02773715288436022, 0.019988245850869467, 0.01342147724761674, 0.05049521722977241]	['class_2', 'class_30', 'class_49']	[0.001014955321988792, 0.010957472477267619, 0.986967488341317]
2947	3955.3454876937103	4814.103008204193	[]	[]	['class_92', 'Zero']	[0.6565777746703215, 0.3426295033393595]
2948	3591.8772597526167	4815.749762131303	['Cadps2', 'Cryab', 'Cxcl14', 'Enpp2', 'Plp1']	[0.01980035266191883, 2.345707097355676, 0.1610915117557438, 1.9611919328252125, 4.350075130994357]	['class_28', 'class_92']	[0.014302485286753127, 0.9855755418916775]
2949	7269.4050056882825	4826.348122866894	['Aldoc', 'Amigo2', 'Arc', 'Bcl11b', 'Cadps2', 'Car4', 'Cck', 'Ccn2', 'Cdh13', 'Cdh9', 'Cnr1', 'Cplx2', 'Cpne2', 'Cpne7', 'Cryab', 'Crym', 'Cxcl14', 'Fezf2', 'Gad1', 'Gda', 'Hapln1', 'Hs3st2', 'Hsd11b1', 'Id2', 'Kctd12', 'Kit', 'Lhx6', 'Nek7', 'Neurod6', 'Nptx2', 'Npy2r', 'Nr4a2', 'Nrn1', 'Ntng1', 'Pcp4', 'Pde1a', 'Penk', 'Plp1', 'Pnoc', 'Prkca', 'Pthlh', 'Qpct', 'Rgs4', 'Sema5a', 'Serpine2', 'Serpini1', 'Slc6a1', 'Snca', 'Sncg', 'Spp1', 'Synpr', 'Tafa1', 'Tnfaip8l3', 'Tpbg', 'Tshz2', 'Zbtb20']	[0.07049648393359448, 1.7748441512122346, 2.848085354204769, 0.04453447610300853, 0.7629221050458312, 0.04576681737336458, 3.0391197580883524, 0.6248982136595214, 0.09928991856000671, 0.7018796103838286, 1.172310259044357, 8.440408958671332, 1.958126671915739, 3.079223975928847, 1.00069619586478, 2.7752055412643153, 4.609760138175741, 0.26267396728406, 0.9200839032131777, 0.09825572218679313, 0.8092167158406731, 0.0013132871086968952, 0.007803140106045288, 1.2700876936093675, 1.0170401178403312, 2.9645280379405343, 0.032935366776512, 0.25770957261659816, 25.022828594528228, 0.9891100107162089, 1.0707062079856884, 0.003088642265649946, 9.44207607507721, 0.01036070592548523, 0.6519566063970754, 5.200056144338374, 0.3190849082391493, 0.006019355161098856, 0.005671784848651536, 3.939234838206547, 0.9720649077119375, 0.0031178341717513916, 0.43052063740413465, 2.9003824943015335, 0.9939785232797286, 0.38293293960656055, 2.0723489720453685, 7.274840137341493, 0.16926846264384932, 3.0186610262508324, 0.1677234337791044, 1.4049073566533017, 0.024099183932653718, 0.06871876385965117, 0.009625779449131486, 3.2961527239226003]	['class_64']	[1.0]
2950	3470.2034632034633	4819.235497835498	['Aldoc', 'Chrm2', 'Cpne5', 'Cryab', 'Cxcl14', 'Enpp2', 'Gad1', 'Hsd11b1', 'Id2', 'Mybpc1', 'Neurod6', 'Plp1', 'Slc6a1', 'Tac2', 'Th']	[0.6064196021825193, 0.9317303290202428, 0.004814996010517902, 10.738824514514613, 0.3538936433472406, 6.943582920484322, 0.9820894164526024, 0.8766530884303199, 1.9933140179495896, 0.059993007995996966, 0.9752975470837774, 7.574394407806289, 0.3378107302931015, 0.9808373227648287, 0.9826399392703312]	['class_28', 'class_80']	[0.8858490165777189, 0.1141508911857546]
2951	1334.8929182346903	4829.323640095792	['Aldoc', 'Arc', 'Col25a1', 'Cpne2', 'Cryab', 'Cxcl14', 'Enpp2', 'Lhx6', 'Nek7', 'Neurod6', 'Plp1', 'Prkca', 'Tnfaip6']	[0.7836509371262508, 0.9184283511289663, 0.757387279518886, 0.9085801237601595, 6.271538991497148, 0.048410361245901444, 4.732322157514011, 0.953699257043732, 0.01014410220786934, 0.21590311422752106, 11.628450061051884, 1.9678790290803478, 1.9690361496286777]	['class_28', 'class_80']	[0.995423357213701, 0.004576641505206269]
2952	7444.556869519	4862.345070422535	['Amigo2', 'Arc', 'Cadps2', 'Calb1', 'Calb2', 'Car4', 'Cck', 'Cdh9', 'Chrm2', 'Cnr1', 'Col25a1', 'Cort', 'Cplx2', 'Cpne7', 'Crym', 'Enpp2', 'Fezf2', 'Fos', 'Gad1', 'Gda', 'Gpr83', 'Grin3a', 'Hsd11b1', 'Kctd12', 'Kit', 'Lamp5', 'Lhx6', 'Neurod6', 'Nov', 'Nptx2', 'Npy2r', 'Nr4a2', 'Nrn1', 'Ntng1', 'Pde1a', 'Penk', 'Plp1', 'Prkca', 'Qrfpr', 'Rgs4', 'Rprm', 'Sema5a', 'Serpine2', 'Serpini1', 'Slc17a8', 'Slc6a1', 'Snca', 'Sncg', 'Synpr', 'Tac2', 'Tafa1', 'Tnfaip8l3', 'Tnmd', 'Tpbg', 'Yjefn3', 'Zbtb20']	[0.13783540698802574, 5.961910251989923, 0.9557291482995576, 0.046151267595164996, 0.304233786424567, 6.863121218920125, 5.156999921135857, 1.059298049655222, 0.790189515940559, 5.799515826561061, 0.9022963120926156, 0.0024869707935117145, 12.209736510188247, 13.677114009685448, 18.657073281433007, 0.009121731438043299, 1.9531343310557567, 0.5403507314899753, 1.071286144836817, 0.9829716970937752, 1.9216397246875108, 0.7553494491647536, 0.9993687503080566, 0.12618586374993043, 6.098667405695679, 1.8588310363199874, 0.03449057860277378, 61.85869175424045, 0.0067105814801463794, 0.0780361064456196, 2.0581308173802007, 1.9903446639914546, 25.83082336377796, 1.952478746147364, 21.153626280821776, 0.8005457239711652, 0.9694129657849737, 11.089233645538858, 0.25373590356365344, 6.120786977452568, 0.860339380750808, 0.5599197047745729, 0.972864319471485, 0.9017939198021299, 0.037119167063698895, 0.003963523143025692, 19.531475840549305, 0.004195011972724817, 0.9938956565034645, 0.8806133045029911, 6.947454342544008, 3.6142410857882123, 0.7716803063506253, 0.02652157584137678, 0.17996919967340194, 10.66047002092999]	['class_64']	[1.0]
2953	4379.1086786552	4828.134480062549	['Cryab', 'Enpp2', 'Grin3a', 'Plp1', 'Slc6a1']	[3.2117271731364214, 0.5442672104090747, 0.0492766206221444, 2.0444923411278517, 0.0014496703860403756]	['class_28', 'class_92']	[0.0011762258465811898, 0.9987566054298327]
2954	2060.3098464317977	4835.505871725384	['Aldoc', 'Chrm2', 'Cpne2', 'Cryab', 'Cxcl14', 'Enpp2', 'Grik1', 'Id2', 'Plp1', 'Rgs10', 'Satb1', 'Serpine2', 'Slc6a1', 'Snca', 'Th', 'Tnfaip6']	[0.04665112143717968, 2.1649392807955135, 0.8173659085078148, 8.00399506748555, 0.0862383026619375, 13.401480495041215, 0.9619107125942135, 0.9904292532515561, 22.694966555466664, 0.8431506175229876, 0.987015741121277, 0.989410368914875, 0.9869803554511021, 0.008030332380215508, 0.4865003376299153, 0.9907321177542029]	['class_28', 'class_80']	[0.9964527028735892, 0.003547297109979672]
2955	893.31775	4852.4945	['Aldoc', 'Arc', 'Cplx2', 'Cryab', 'Cxcl14', 'Hsd11b1', 'Id2', 'Neurod6', 'Pcp4', 'Plp1', 'Serpine2', 'Serpini1', 'Slc6a1', 'Wfs1', 'Zbtb20']	[1.9807620106855806, 0.009411311172832424, 1.9531354704814747, 1.2466133030899855, 2.153301078760659, 1.1385195658160363, 9.77570556532839, 1.1406450453505061, 1.5852159291996921, 2.8176145255408924, 0.9982243218651221, 0.8610570330641474, 4.073412904874023, 0.0020573094071288465, 0.008182448612040847]	['class_30', 'class_49']	[0.876596557945827, 0.12338814070782544]
2956	2348.7398843930637	4834.331581713084	['Aldoc', 'Amigo2', 'Calb2', 'Cck', 'Cpne2', 'Cryab', 'Cxcl14', 'Enpp2', 'Id2', 'Lhx6', 'Npy', 'Ntng1', 'Plp1', 'Prkca', 'Rgs10', 'Serpine2', 'Slc6a1', 'Snca', 'Tnfaip6', 'Tshz2', 'Zbtb20']	[0.2834572906629408, 0.008309546955556572, 0.9541594036818738, 0.0022443934395814558, 0.09352057439113107, 10.780859555437228, 0.03799238465607725, 6.701037941558404, 0.04194011760965166, 1.937917357154463, 0.0021906918546732578, 0.11739194186412796, 10.15547168865175, 0.09754844835359228, 0.006443892625716302, 0.24806187253274095, 0.02790217782437816, 0.961553417365038, 0.5389121748693076, 0.01132603207014351, 0.8222308446997812]	['class_28', 'class_80']	[0.9987885345386699, 0.0012113913956086398]
2957	1754.8677873693775	4842.037255792821	['Aldoc', 'Car4', 'Cryab', 'Enpp2', 'Gabrg1', 'Plp1', 'Serpine2', 'Tshz2']	[0.9865438112288301, 3.9787725398528346, 4.1779833050561015, 3.5078510649599925, 0.5470716926670391, 2.725751764417494, 0.02271049755657512, 0.9904701480388134]	['class_9']	[0.9999749717102694]
2958	5779.311069717935	4852.540180947312	['Aldoc', 'Cryab', 'Cxcl14', 'Enpp2', 'Pde1a', 'Plp1', 'Sema5a']	[0.001002913251693178, 3.0675723835866138, 0.9841594822468663, 0.9849045484508098, 0.7533236063776381, 2.7271375866361027, 0.5848426557390142]	['class_92']	[0.9997187045851635]
2959	4180.942015786278	4849.457498482088	['Aldoc', 'Cadps2', 'Car4', 'Chrm2', 'Cryab', 'Enpp2', 'Grin3a', 'Id2', 'Lgals1', 'Lhx6', 'Mybpc1', 'Plp1', 'Prkca', 'Qpct', 'Satb1', 'Serpine2', 'Slc6a1', 'Snca', 'Tnfaip6', 'Wfs1', 'Zbtb20']	[0.007113903401079577, 0.00866902089058345, 0.034858355956069446, 1.036287889784971, 3.8952790984515735, 3.409621746121612, 0.7889446797305841, 0.047776697482892726, 0.010989064137310756, 0.976176604050093, 0.8073839086361609, 5.5152617779914035, 0.9556405250679606, 0.799366162663534, 1.9418885155680243, 2.9540812954074753, 1.8955186450481976, 0.9119666153874688, 0.006189241494059824, 0.0023942715101541757, 0.9907147813281304]	['class_28', 'class_80']	[0.9924780351142896, 0.007504582905403344]
2960	5344.305321100917	4850.813577981651	['Cryab', 'Enpp2', 'Gabrd', 'Hapln1', 'Nek7', 'Plp1']	[9.413777297006162, 9.323317177954907, 1.9662358404354159, 0.05595664979535682, 0.0020241557914008608, 15.352458206598767]	['class_28']	[0.9999578600808604]
2961	2120.1643835616437	4857.71524336928	['Aldoc', 'Arc', 'Bcl11b', 'Chrm2', 'Col25a1', 'Cpne7', 'Cryab', 'Cxcl14', 'Enpp2', 'Gabrd', 'Id2', 'Kcnk2', 'Lamp5', 'Lhx6', 'Nptx2', 'Npy', 'Ntng1', 'Plp1', 'Rgs4', 'Satb1', 'Serpine2', 'Slc6a1', 'Sst', 'Tac2', 'Th', 'Tnfaip6', 'Zcchc12']	[0.5733918765244166, 0.9574794738529055, 0.015597274623699097, 1.2183019118511138, 0.8141345886498144, 0.002550150443230104, 7.56857551917121, 0.9329524031080715, 9.350387318368487, 1.9553443663898022, 2.9597134338359927, 0.20731868694754332, 0.9361883026514776, 1.0021481562773842, 0.0058583117854827185, 0.310687492999146, 0.9381960872872727, 18.537433109926987, 1.9887688735947577, 0.965101667113515, 0.9992511019249561, 0.03435256883091041, 0.050760674759504465, 0.9171398008818127, 1.9509705321322734, 0.07633070685015195, 0.008460186768961701]	['class_28', 'class_80']	[0.035475349699912964, 0.9645006464492957]
2962	3502.738780207135	4852.806290755658	['Aldoc', 'Chrm2', 'Cpne2', 'Cryab', 'Cxcl14', 'Enpp2', 'Gad1', 'Id2', 'Kcnk2', 'Lamp5', 'Mybpc1', 'Npy2r', 'Pcp4', 'Plp1', 'Sema5a', 'Slc6a1', 'Th', 'Tnfaip6', 'Tshz2']	[0.685215995431027, 1.9856579128295682, 0.017066833368034967, 9.291725686764426, 0.007916296266446556, 5.024444722983728, 0.9600507164012659, 0.9892646894010553, 0.8790678596581847, 0.7981436607979032, 0.7625015758483417, 0.19246550549745256, 0.9696183599337967, 17.11654891293552, 0.9668018503552145, 0.9564190942725928, 0.3100879843628038, 0.9916026154529386, 0.016967729661238915]	['class_28', 'class_80']	[0.9875284063870484, 0.012471592782339667]
2963	5869.920404040404	4850.773737373737	['Cxcl14', 'Kctd12', 'Neurod6', 'Plp1', 'Serpine2', 'Zbtb20']	[0.19720956627278113, 0.20059269703143268, 0.03748000049416484, 3.0979606335667955, 0.9318206979701806, 0.928814091570609]	['class_92']	[0.9995041197926366]
2964	1635.7850828729281	4846.772928176795	['Aldoc', 'Arc', 'Calb2', 'Chrm2', 'Cryab', 'Enpp2', 'Gabrd', 'Nek7', 'Neurod6', 'Plp1', 'Satb1', 'Serpini1', 'Tnfaip6', 'Zbtb20']	[0.9104467379863996, 0.03441189048041309, 0.00637028385258226, 2.114776183825536, 11.612973937042762, 6.062702606068003, 1.1210884361791416, 0.03033647255840149, 0.003943966711589624, 18.81048616480293, 0.005422153701113707, 0.0010733809678672066, 0.9691590031276177, 0.9756223093615818]	['class_28']	[0.9995792882963224]
2965	3070.779342723005	4853.119078104994	['Cryab', 'Enpp2', 'Gabrd', 'Nek7', 'Plp1', 'Snca', 'Spp1']	[2.0889591208636262, 1.509665659135016, 0.023392886289077014, 0.18772753450742546, 2.967898361034396, 0.7704482642708099, 0.015965770583713783]	['class_28', 'class_92']	[0.0019892028665706783, 0.9980047778331821]
2966	2428.881347410759	4852.5992961287075	['Bcl11b', 'Cadps2', 'Cpne2', 'Cryab', 'Cxcl14', 'Enpp2', 'Grik1', 'Id2', 'Lgals1', 'Plp1', 'Prkca', 'Rgs4', 'Satb1', 'Serpine2']	[0.970065616858961, 0.9542633818661428, 0.0070604832558639604, 5.061474572775728, 0.982720601776676, 1.996261489738325, 0.03287072443698521, 0.001323990716255121, 0.37536784880645574, 4.954494112707156, 0.0013259406773290306, 0.9144570175749337, 0.9841461881221948, 0.600148277647777]	['class_28', 'class_80']	[0.9928706686798194, 0.006859138617180712]
2967	266.5934153113844	4857.856802856009	['Aldoc', 'Arc', 'Bcl11b', 'Cdh13', 'Chrm2', 'Cnr1', 'Cox6a2', 'Cryab', 'Cxcl14', 'Enpp2', 'Fos', 'Gad1', 'Gpr83', 'Grin3a', 'Hapln1', 'Hsd11b1', 'Id2', 'Kcnip1', 'Lgals1', 'Nek7', 'Npy', 'Pcp4', 'Plp1', 'Pvalb', 'Rgs4', 'Serpine2', 'Slc6a1', 'Spp1', 'Tac2', 'Wfs1', 'Zbtb20']	[0.0279498493750091, 4.229029562925699, 0.00987616523626807, 0.9950668096762251, 0.2726646335973363, 0.9964835472788475, 1.977554072821849, 3.1258298229862675, 0.5920243272824708, 4.822238690561956, 0.9358831844471553, 12.200805894907829, 0.11500224604210367, 1.9751165072296208, 0.1750897975686491, 0.519526835818847, 0.30626616729754996, 2.9044367294606275, 0.002659237371488626, 0.9294667164800285, 0.028222816035809943, 0.001766439304674216, 6.17919521900769, 0.9974181233289171, 1.2586918383254302, 0.017633958689604545, 0.7870801810700685, 1.8539453518744486, 0.012646225034456258, 2.0844369428069696, 0.0015549323978594804]	['class_38']	[0.9995611607446483]
2968	5196.422287390029	4857.896383186706	['Arc', 'Chrm2', 'Cryab', 'Enpp2', 'Grik1', 'Lhx6', 'Plp1', 'Pnoc', 'Slc6a1', 'Tac2']	[0.7944058186264338, 0.9933727352854492, 11.783205852725693, 9.40194820969539, 0.9758985242513042, 0.9390624147472463, 14.893250893632807, 0.9704573917244451, 0.002538269597377532, 1.0043105513921409]	['class_28']	[0.9993942440241161]
2969	4923.644786040714	4865.469048608226	['Chrm2', 'Cpne7', 'Cryab', 'Enpp2', 'Lhx6', 'Nrn1', 'Pcp4', 'Plp1', 'Prkca', 'Zbtb20']	[0.9727501348891036, 0.7815845314502072, 9.302997560280744, 5.9845505576040505, 0.9531809149940567, 0.06614293590201357, 0.9315438431430332, 19.63635747477694, 0.9736884299173547, 0.9987237180893944]	['class_28', 'class_80']	[0.9980995300276588, 0.001900460487242789]
2970	482.01946193474527	4879.141671436749	['Grik1', 'Id2', 'Nrn1', 'Plp1', 'Rgs4', 'Snca', 'Wfs1', 'Zbtb20']	[0.7371545458669737, 0.04935701865423743, 0.6549494923727555, 5.983576264765173, 0.00979540167949637, 0.020713669987324906, 0.8097617220703611, 0.8597986340595758]	['class_28', 'class_92']	[0.0018772131869839283, 0.9981024642874183]
2971	2538.8040147913366	4870.012678288431	['Cox6a2', 'Cryab', 'Cxcl14', 'Enpp2', 'Gad1', 'Id2', 'Plp1', 'Tnfaip6', 'Trp53i11']	[0.0011450088933244104, 3.637489660760425, 1.8054022849697897, 1.9086403567336936, 0.0019218502084805916, 0.0014529527790152876, 2.7926559375053093, 0.9388512868687594, 0.005536339762646071]	['class_28', 'class_92']	[0.0033408008254075514, 0.9966533456741998]
2972	1659.4570230607967	4875.19357092942	['Arc', 'Chrm2', 'Cpne2', 'Cryab', 'Enpp2', 'Gabrd', 'Id2', 'Lypd6', 'Nek7', 'Plp1', 'Pnoc', 'Satb1', 'Serpine2', 'Slc6a1', 'Tnfaip6', 'Zbtb20']	[0.9500164032974997, 0.7941911755752964, 0.006724686842176018, 8.550096442683776, 2.660878386604657, 0.03250646170584709, 0.5356644026653732, 0.003712263076751249, 0.9412659832784229, 11.354995257988397, 0.003154764836362034, 0.04371504357030957, 0.5868597073939591, 0.7075015476123956, 0.0012749663139274856, 0.01047794800969749]	['class_28', 'class_80']	[0.9982148035814284, 0.0014660824956952332]
2973	1136.948142957253	4887.565872459706	['Cryab', 'Plp1', 'Pvalb']	[0.008229044918274113, 0.12407236065767324, 0.0034053203981853158]	['class_92', 'Zero']	[0.7713665429385358, 0.22852623539306016]
